response_id,submitted_at,hidden.user_id,hidden.plan,hidden.country,question.nps_score,question.reason,question.feature_request
92bb3f5a-cc2,2025-06-01T17:47:56Z,76afafef-a2a7-4bb1-8da5-b1e79d17967d,pro,NG,10,Best tool for my team,Better reporting
b55a2378-0e8,2025-03-01T06:35:53Z,47e52fa9-9936-43cc-b16f-b98806f437d6,pro,US,9,Love the kanban board,Better reporting
acd0567a-f62,2025-06-01T05:17:52Z,47e52fa9-9936-43cc-b16f-b98806f437d6,pro,US,0,Missing integrations I need,Better reporting
cc8aa0c3-e05,2024-09-01T15:18:39Z,2f4ed0ba-0cc4-4b8e-8f8a-743126c91142,starter,CA,9,"Clean UI, nothing bloated",Better reporting
45e50d81-0a0,2024-12-01T02:19:11Z,2f4ed0ba-0cc4-4b8e-8f8a-743126c91142,starter,CA,9,Great value,Bulk actions
ee528522-81a,2025-03-01T03:21:14Z,2f4ed0ba-0cc4-4b8e-8f8a-743126c91142,starter,CA,6,Keeps crashing on mobile,
5b1e6def-07a,2025-06-01T14:41:30Z,2f4ed0ba-0cc4-4b8e-8f8a-743126c91142,starter,CA,8,Good but missing a few features,Bulk actions
194433d6-dfd,2025-03-01T18:36:35Z,07db1e24-9bc8-42ba-ad22-f3aa23a85227,business,CA,9,Great value,Mobile app improvements
44935d37-59e,2025-06-01T17:55:57Z,07db1e24-9bc8-42ba-ad22-f3aa23a85227,business,CA,9,"Clean UI, nothing bloated",More integrations
55e9fa88-da5,2024-06-01T16:56:25Z,56e933cf-a1da-498b-b5aa-6fadf999125d,pro,ZA,9,Great value,More integrations
a6a3d1b7-928,2024-09-01T23:24:33Z,56e933cf-a1da-498b-b5aa-6fadf999125d,pro,ZA,10,Super easy to use,
1dfbdbc0-207,2024-12-01T07:52:54Z,56e933cf-a1da-498b-b5aa-6fadf999125d,pro,ZA,10,Saves me hours every week,API docs
93169c57-d09,2025-03-01T12:20:46Z,56e933cf-a1da-498b-b5aa-6fadf999125d,pro,ZA,8,Works well enough,API docs
e5e7e0e7-a8a,2025-06-01T06:47:14Z,56e933cf-a1da-498b-b5aa-6fadf999125d,pro,ZA,8,Some bugs occasionally,More integrations
a4dee546-9c6,2025-06-01T23:25:25Z,b4449717-71b9-464f-9921-def368306a48,business,NG,7,Good but missing a few features,More integrations
9096e66a-915,2025-03-01T06:26:12Z,d4942dee-44d4-4c9b-ac0b-4ec917850d2e,starter,GB,10,Saves me hours every week,Mobile app improvements
a13b1b3c-10d,2025-06-01T14:25:00Z,d4942dee-44d4-4c9b-ac0b-4ec917850d2e,starter,GB,8,Good but missing a few features,API docs
dc4ed28f-1b1,2024-03-01T21:21:31Z,3461d4a9-785b-4074-b39d-c1519b36e4c2,starter,KE,9,"Clean UI, nothing bloated",Mobile app improvements
c2c6db2e-bd3,2024-06-01T02:16:17Z,3461d4a9-785b-4074-b39d-c1519b36e4c2,starter,KE,8,Works well enough,Better reporting
f34686ee-921,2024-09-01T01:25:07Z,3461d4a9-785b-4074-b39d-c1519b36e4c2,starter,KE,8,Decent price,More integrations
2ea5b865-679,2024-12-01T17:27:13Z,3461d4a9-785b-4074-b39d-c1519b36e4c2,starter,KE,9,Love the kanban board,Mobile app improvements
97fe8a8d-02b,2025-03-01T22:12:27Z,3461d4a9-785b-4074-b39d-c1519b36e4c2,starter,KE,7,Decent price,Bulk actions
42fb2edb-173,2025-06-01T21:57:22Z,3461d4a9-785b-4074-b39d-c1519b36e4c2,starter,KE,3,Too expensive for what it offers,More integrations
8c38e5f1-984,2024-12-01T23:07:36Z,017d5fb3-416d-4128-874b-b616b760b84d,starter,KE,9,Best tool for my team,Mobile app improvements
d1b6e4c5-1fa,2025-03-01T21:59:49Z,017d5fb3-416d-4128-874b-b616b760b84d,starter,KE,10,Super easy to use,More integrations
4863fb37-da0,2025-06-01T03:41:16Z,017d5fb3-416d-4128-874b-b616b760b84d,starter,KE,8,Good but missing a few features,More integrations
e1c6da99-26f,2024-09-01T12:42:04Z,b47e7032-9b03-45f3-b16f-e446eb9e1e38,pro,US,8,Works well enough,API docs
f07cd592-16f,2024-12-01T00:05:51Z,b47e7032-9b03-45f3-b16f-e446eb9e1e38,pro,US,1,Confusing onboarding,Better reporting
9b24c27d-969,2025-03-01T21:49:01Z,b47e7032-9b03-45f3-b16f-e446eb9e1e38,pro,US,10,Saves me hours every week,Better reporting
62292751-3e8,2025-06-01T22:04:22Z,b47e7032-9b03-45f3-b16f-e446eb9e1e38,pro,US,8,Some bugs occasionally,Bulk actions
9dfbdbcd-096,2024-06-01T05:06:25Z,e107f94b-a7e7-42da-9e1d-550b2efbc853,pro,KE,9,Best tool for my team,
78d52800-5b8,2024-09-01T16:24:11Z,e107f94b-a7e7-42da-9e1d-550b2efbc853,pro,KE,10,"Clean UI, nothing bloated",More integrations
d217f07e-365,2024-12-01T15:23:34Z,e107f94b-a7e7-42da-9e1d-550b2efbc853,pro,KE,7,Decent price,API docs
cf4fe902-b06,2025-03-01T06:13:27Z,e107f94b-a7e7-42da-9e1d-550b2efbc853,pro,KE,9,Love the kanban board,More integrations
19a226b6-dea,2025-06-01T21:27:36Z,e107f94b-a7e7-42da-9e1d-550b2efbc853,pro,KE,10,"Clean UI, nothing bloated",API docs
5ceb3d32-db7,2024-03-01T00:09:23Z,44589954-e185-4105-9ba0-8632afc0a30b,pro,GB,9,Saves me hours every week,API docs
c134a9f6-7b5,2024-06-01T10:01:21Z,44589954-e185-4105-9ba0-8632afc0a30b,pro,GB,10,Love the kanban board,
28a49b99-c16,2024-09-01T09:52:19Z,44589954-e185-4105-9ba0-8632afc0a30b,pro,GB,6,Confusing onboarding,Bulk actions
2d010f9c-e8b,2024-12-01T20:03:18Z,44589954-e185-4105-9ba0-8632afc0a30b,pro,GB,9,"Clean UI, nothing bloated",More integrations
5b535057-eff,2025-03-01T19:00:45Z,44589954-e185-4105-9ba0-8632afc0a30b,pro,GB,3,Keeps crashing on mobile,Bulk actions
a3007901-f51,2025-06-01T12:17:04Z,44589954-e185-4105-9ba0-8632afc0a30b,pro,GB,10,Best tool for my team,Bulk actions
6905a8ca-c23,2024-12-01T02:35:45Z,f9c2aae0-981b-4722-9fe1-1e3d2d629a8f,starter,GB,10,Love the kanban board,
aa556d98-a61,2025-03-01T00:46:50Z,f9c2aae0-981b-4722-9fe1-1e3d2d629a8f,starter,GB,7,Decent price,
9754a6ce-7cb,2025-06-01T14:22:03Z,f9c2aae0-981b-4722-9fe1-1e3d2d629a8f,starter,GB,8,Some bugs occasionally,More integrations
5d748553-cea,2024-03-01T08:34:16Z,74e652df-004a-4acf-a32b-d74af5a6fb14,starter,US,10,Best tool for my team,Bulk actions
d1b3cee4-b29,2024-06-01T22:51:19Z,74e652df-004a-4acf-a32b-d74af5a6fb14,starter,US,4,Support was slow,Better reporting
ba7ebbe0-807,2024-09-01T20:51:58Z,74e652df-004a-4acf-a32b-d74af5a6fb14,starter,US,8,Some bugs occasionally,Mobile app improvements
2a3875bd-619,2024-12-01T07:45:41Z,74e652df-004a-4acf-a32b-d74af5a6fb14,starter,US,8,Works well enough,Bulk actions
9814d13e-f42,2025-03-01T09:13:07Z,74e652df-004a-4acf-a32b-d74af5a6fb14,starter,US,5,Support was slow,
6df257e0-7eb,2025-06-01T00:57:42Z,74e652df-004a-4acf-a32b-d74af5a6fb14,starter,US,2,Missing integrations I need,Mobile app improvements
b0447daa-33f,2024-09-01T00:07:59Z,6fedee47-eb80-409b-9c1e-a2a88a30b6df,business,NG,10,Best tool for my team,Better reporting
ad3b58a0-e6f,2024-12-01T15:28:45Z,6fedee47-eb80-409b-9c1e-a2a88a30b6df,business,NG,9,Great value,API docs
124cf268-a68,2025-03-01T21:10:43Z,6fedee47-eb80-409b-9c1e-a2a88a30b6df,business,NG,10,Great value,More integrations
d61ec1b0-f33,2025-06-01T17:29:13Z,6fedee47-eb80-409b-9c1e-a2a88a30b6df,business,NG,8,Works well enough,API docs
6c739c6b-ab4,2024-09-01T23:06:16Z,3e614c53-7288-485b-b8a9-74a9487f7ef4,starter,GB,9,Best tool for my team,API docs
5f71cf0d-5b6,2024-12-01T04:40:22Z,3e614c53-7288-485b-b8a9-74a9487f7ef4,starter,GB,8,Some bugs occasionally,More integrations
a1454195-6bb,2025-03-01T15:20:21Z,3e614c53-7288-485b-b8a9-74a9487f7ef4,starter,GB,10,Great value,Bulk actions
ada9b24f-100,2025-06-01T20:08:18Z,3e614c53-7288-485b-b8a9-74a9487f7ef4,starter,GB,0,Too expensive for what it offers,More integrations
be30142c-83d,2025-03-01T13:48:09Z,ec835f9d-2dac-46e3-b84b-d26e9d72af1c,pro,CA,10,"Clean UI, nothing bloated",
7ba17688-524,2025-06-01T17:52:24Z,ec835f9d-2dac-46e3-b84b-d26e9d72af1c,pro,CA,10,Saves me hours every week,
f1112519-e5d,2024-06-01T14:52:25Z,adc99256-ad19-4678-b430-20bf7a5d5f9d,starter,CA,9,Best tool for my team,More integrations
9f2ffa78-82e,2024-09-01T10:50:12Z,adc99256-ad19-4678-b430-20bf7a5d5f9d,starter,CA,9,Best tool for my team,Bulk actions
6f11746a-fcc,2024-12-01T02:39:52Z,adc99256-ad19-4678-b430-20bf7a5d5f9d,starter,CA,10,Super easy to use,Better reporting
36e6c222-a7a,2025-03-01T09:57:45Z,adc99256-ad19-4678-b430-20bf7a5d5f9d,starter,CA,9,Great value,Better reporting
be1a5ba8-575,2025-06-01T10:04:32Z,adc99256-ad19-4678-b430-20bf7a5d5f9d,starter,CA,9,Great value,API docs
86bc2f16-76e,2024-12-01T10:31:35Z,ddefc4d3-4333-49bb-a27b-0e0167363763,starter,ZA,9,Saves me hours every week,More integrations
0b7e007d-99e,2025-03-01T15:15:38Z,ddefc4d3-4333-49bb-a27b-0e0167363763,starter,ZA,0,Missing integrations I need,Better reporting
d1e36a29-55a,2025-06-01T05:51:03Z,ddefc4d3-4333-49bb-a27b-0e0167363763,starter,ZA,10,Saves me hours every week,API docs
ce7b1b18-aa6,2024-09-01T19:39:15Z,6c21dee1-93dc-460f-8373-9baecbc18303,pro,NG,10,Best tool for my team,API docs
9ca87458-650,2024-12-01T01:47:21Z,6c21dee1-93dc-460f-8373-9baecbc18303,pro,NG,9,Best tool for my team,Mobile app improvements
77c332cc-625,2025-03-01T15:33:55Z,6c21dee1-93dc-460f-8373-9baecbc18303,pro,NG,10,Great value,Better reporting
61df90fb-776,2025-06-01T02:33:25Z,6c21dee1-93dc-460f-8373-9baecbc18303,pro,NG,8,Works well enough,Better reporting
3960552e-8ec,2024-09-01T19:30:05Z,210fa16c-0dcd-4135-b3b8-fa3986646c28,business,NG,9,"Clean UI, nothing bloated",API docs
d4ed5781-368,2024-12-01T23:11:57Z,210fa16c-0dcd-4135-b3b8-fa3986646c28,business,NG,10,Great value,
3ced13b4-e48,2025-03-01T15:44:21Z,210fa16c-0dcd-4135-b3b8-fa3986646c28,business,NG,10,Great value,More integrations
938c49de-9b5,2025-06-01T11:07:22Z,210fa16c-0dcd-4135-b3b8-fa3986646c28,business,NG,7,Works well enough,More integrations
f8c2064c-6e2,2024-12-01T17:30:03Z,ba2381b5-3d78-49b9-8487-fca07a6a609d,pro,US,10,Great value,More integrations
e1212b89-ef7,2025-03-01T15:22:01Z,ba2381b5-3d78-49b9-8487-fca07a6a609d,pro,US,9,"Clean UI, nothing bloated",Mobile app improvements
0d5d141e-f89,2025-06-01T01:02:07Z,ba2381b5-3d78-49b9-8487-fca07a6a609d,pro,US,10,Super easy to use,Mobile app improvements
c9138edd-3b2,2024-12-01T22:40:33Z,ca21cc97-4067-4660-bb2c-4adcd1ee0a8c,pro,NG,8,Some bugs occasionally,Bulk actions
66b3bee5-7e0,2025-03-01T19:23:32Z,ca21cc97-4067-4660-bb2c-4adcd1ee0a8c,pro,NG,6,Too expensive for what it offers,Mobile app improvements
dd1f6b26-4f8,2025-06-01T13:17:23Z,ca21cc97-4067-4660-bb2c-4adcd1ee0a8c,pro,NG,9,"Clean UI, nothing bloated",Mobile app improvements
135643db-26c,2024-12-01T03:08:12Z,e031ba82-b5ab-4bde-98a5-ef0815d5f374,starter,GH,9,Best tool for my team,Mobile app improvements
7db4becd-583,2025-03-01T04:35:05Z,e031ba82-b5ab-4bde-98a5-ef0815d5f374,starter,GH,6,Missing integrations I need,Better reporting
b363d822-d36,2025-06-01T01:13:06Z,e031ba82-b5ab-4bde-98a5-ef0815d5f374,starter,GH,2,Missing integrations I need,More integrations
93bc0310-8b4,2024-09-01T14:57:10Z,940dd183-dff8-4fc3-8f25-cab4e0b4545a,starter,NG,8,Some bugs occasionally,Better reporting
c3cf7532-412,2024-12-01T12:57:14Z,940dd183-dff8-4fc3-8f25-cab4e0b4545a,starter,NG,8,Works well enough,Mobile app improvements
df59997c-b04,2025-03-01T22:10:39Z,940dd183-dff8-4fc3-8f25-cab4e0b4545a,starter,NG,7,Some bugs occasionally,API docs
12ad6dad-2c3,2025-06-01T15:00:22Z,940dd183-dff8-4fc3-8f25-cab4e0b4545a,starter,NG,9,Best tool for my team,
e9ae060f-083,2025-03-01T07:41:27Z,df298b88-2624-4746-92f0-c090750b1cd7,pro,CA,10,Super easy to use,Mobile app improvements
f350611d-8c1,2025-06-01T05:39:29Z,df298b88-2624-4746-92f0-c090750b1cd7,pro,CA,1,Confusing onboarding,Better reporting
8604013f-663,2024-03-01T01:20:01Z,02b445a8-e028-4acd-8760-e9bc8801e17e,starter,US,9,"Clean UI, nothing bloated",API docs
9f02f01c-1cf,2024-06-01T11:21:21Z,02b445a8-e028-4acd-8760-e9bc8801e17e,starter,US,10,Love the kanban board,Bulk actions
921a66b7-7ce,2024-09-01T16:17:41Z,02b445a8-e028-4acd-8760-e9bc8801e17e,starter,US,7,Works well enough,Mobile app improvements
37557db6-75e,2024-12-01T10:10:58Z,02b445a8-e028-4acd-8760-e9bc8801e17e,starter,US,4,Keeps crashing on mobile,Mobile app improvements
ab63ff24-250,2025-03-01T15:52:38Z,02b445a8-e028-4acd-8760-e9bc8801e17e,starter,US,7,Works well enough,
a2f3b537-4d3,2025-06-01T04:59:12Z,02b445a8-e028-4acd-8760-e9bc8801e17e,starter,US,9,Best tool for my team,Better reporting
433e9244-eeb,2024-03-01T22:40:53Z,0604f7af-4afe-45ea-9405-3f80d0b9aac5,pro,NG,7,Good but missing a few features,
109e3bc3-d33,2024-06-01T21:40:21Z,0604f7af-4afe-45ea-9405-3f80d0b9aac5,pro,NG,9,Love the kanban board,
a5fb92cf-930,2024-09-01T11:04:29Z,0604f7af-4afe-45ea-9405-3f80d0b9aac5,pro,NG,10,Saves me hours every week,API docs
7aa239a0-079,2024-12-01T08:40:28Z,0604f7af-4afe-45ea-9405-3f80d0b9aac5,pro,NG,9,Saves me hours every week,More integrations
730c546a-f7d,2025-03-01T02:00:16Z,0604f7af-4afe-45ea-9405-3f80d0b9aac5,pro,NG,9,Super easy to use,Better reporting
96f56c74-cab,2025-06-01T11:09:00Z,0604f7af-4afe-45ea-9405-3f80d0b9aac5,pro,NG,10,Love the kanban board,Bulk actions
620a8f9d-680,2024-03-01T11:10:55Z,84a596ef-797f-4348-a951-8d3bad9b28ec,business,US,10,Saves me hours every week,More integrations
3b272275-dbd,2024-06-01T07:36:06Z,84a596ef-797f-4348-a951-8d3bad9b28ec,business,US,0,Support was slow,Better reporting
c122845f-c81,2024-09-01T11:53:23Z,84a596ef-797f-4348-a951-8d3bad9b28ec,business,US,8,Works well enough,More integrations
1ce21097-d47,2024-12-01T05:01:04Z,84a596ef-797f-4348-a951-8d3bad9b28ec,business,US,10,Saves me hours every week,Mobile app improvements
14de7d85-561,2025-03-01T16:12:43Z,84a596ef-797f-4348-a951-8d3bad9b28ec,business,US,7,Some bugs occasionally,More integrations
2e080b3f-94c,2025-06-01T13:23:17Z,84a596ef-797f-4348-a951-8d3bad9b28ec,business,US,10,Super easy to use,API docs
393e2a4e-4fe,2024-12-01T05:25:29Z,0e0daf9c-1d9c-4db2-b47f-d1e7cc712971,business,GH,7,Good but missing a few features,More integrations
39127a7b-177,2025-03-01T05:43:41Z,0e0daf9c-1d9c-4db2-b47f-d1e7cc712971,business,GH,7,Some bugs occasionally,More integrations
da6f8dc9-b1f,2025-06-01T01:36:02Z,0e0daf9c-1d9c-4db2-b47f-d1e7cc712971,business,GH,9,Great value,API docs
0617d993-ad3,2024-03-01T23:03:59Z,c389eec8-57a9-45eb-9928-56e19b32454e,starter,NG,10,Great value,Mobile app improvements
7a37e0b9-d96,2024-06-01T19:51:10Z,c389eec8-57a9-45eb-9928-56e19b32454e,starter,NG,9,"Clean UI, nothing bloated",Better reporting
f1d8285c-1a9,2024-09-01T07:08:52Z,c389eec8-57a9-45eb-9928-56e19b32454e,starter,NG,5,Missing integrations I need,Bulk actions
c5a16db7-7ec,2024-12-01T11:41:28Z,c389eec8-57a9-45eb-9928-56e19b32454e,starter,NG,10,"Clean UI, nothing bloated",More integrations
53975c9f-192,2025-03-01T17:21:49Z,c389eec8-57a9-45eb-9928-56e19b32454e,starter,NG,8,Works well enough,API docs
8be78468-81e,2025-06-01T16:28:26Z,c389eec8-57a9-45eb-9928-56e19b32454e,starter,NG,9,Best tool for my team,Mobile app improvements
5fa87ae2-ba5,2025-03-01T03:28:48Z,6c3bc093-5580-40ed-92fc-3ec2bf6a6840,pro,GB,9,Super easy to use,Bulk actions
247bcbab-64b,2025-06-01T20:58:19Z,6c3bc093-5580-40ed-92fc-3ec2bf6a6840,pro,GB,9,Saves me hours every week,Better reporting
3eab6e34-dbb,2024-03-01T12:27:50Z,3cb05c78-5da0-4cda-bfec-30dfd86ec8d3,starter,KE,7,Works well enough,
2c8bf242-27b,2024-06-01T12:42:34Z,3cb05c78-5da0-4cda-bfec-30dfd86ec8d3,starter,KE,10,Best tool for my team,API docs
521b884a-72c,2024-09-01T19:25:56Z,3cb05c78-5da0-4cda-bfec-30dfd86ec8d3,starter,KE,8,Decent price,Bulk actions
5f681b3f-cf9,2024-12-01T13:05:05Z,3cb05c78-5da0-4cda-bfec-30dfd86ec8d3,starter,KE,6,Missing integrations I need,API docs
17a05226-949,2025-03-01T07:56:08Z,3cb05c78-5da0-4cda-bfec-30dfd86ec8d3,starter,KE,1,Support was slow,API docs
d888310d-65f,2025-06-01T22:22:49Z,3cb05c78-5da0-4cda-bfec-30dfd86ec8d3,starter,KE,7,Good but missing a few features,Bulk actions
0d2837a0-77c,2024-06-01T08:32:05Z,252cd101-efb4-4467-b950-1d6df3e51a11,starter,GH,10,Best tool for my team,
e30cf932-562,2024-09-01T17:19:42Z,252cd101-efb4-4467-b950-1d6df3e51a11,starter,GH,8,Decent price,
4d09b4c2-aea,2024-12-01T12:04:28Z,252cd101-efb4-4467-b950-1d6df3e51a11,starter,GH,10,Best tool for my team,Bulk actions
38c2ba6c-a99,2025-03-01T11:36:38Z,252cd101-efb4-4467-b950-1d6df3e51a11,starter,GH,7,Decent price,More integrations
d25f53c0-42a,2025-06-01T07:37:57Z,252cd101-efb4-4467-b950-1d6df3e51a11,starter,GH,10,Best tool for my team,Mobile app improvements
eb263ca4-528,2024-03-01T03:41:28Z,7fbf15a8-e557-45e6-b484-76cf5b0f2c68,starter,NG,8,Decent price,API docs
a9bacb84-58d,2024-06-01T11:45:42Z,7fbf15a8-e557-45e6-b484-76cf5b0f2c68,starter,NG,10,Saves me hours every week,Bulk actions
4647d6d2-54a,2024-09-01T10:51:48Z,7fbf15a8-e557-45e6-b484-76cf5b0f2c68,starter,NG,7,Works well enough,More integrations
e58ed522-dea,2024-12-01T23:04:05Z,7fbf15a8-e557-45e6-b484-76cf5b0f2c68,starter,NG,10,Love the kanban board,More integrations
1a7985a2-622,2025-03-01T17:04:14Z,7fbf15a8-e557-45e6-b484-76cf5b0f2c68,starter,NG,9,Best tool for my team,Bulk actions
2256d903-145,2025-06-01T05:19:56Z,7fbf15a8-e557-45e6-b484-76cf5b0f2c68,starter,NG,5,Support was slow,More integrations
48c62150-73f,2025-03-01T02:26:30Z,018fde18-e7d5-4ee8-bcbb-355d276ddc06,pro,NG,10,Best tool for my team,Mobile app improvements
61d4053a-7fe,2025-06-01T01:06:33Z,018fde18-e7d5-4ee8-bcbb-355d276ddc06,pro,NG,10,Saves me hours every week,Bulk actions
fe67e666-da0,2024-09-01T10:50:18Z,4c058cd4-883c-4e11-861e-1ce40d04a5bd,pro,NG,5,Too expensive for what it offers,More integrations
492e7b8f-23d,2024-12-01T15:05:27Z,4c058cd4-883c-4e11-861e-1ce40d04a5bd,pro,NG,9,Saves me hours every week,Bulk actions
853c76c4-8a5,2025-03-01T04:00:00Z,4c058cd4-883c-4e11-861e-1ce40d04a5bd,pro,NG,10,Great value,Mobile app improvements
9626bccc-84e,2025-06-01T02:59:57Z,4c058cd4-883c-4e11-861e-1ce40d04a5bd,pro,NG,10,Love the kanban board,More integrations
f73cf5f5-075,2025-03-01T23:09:17Z,87ded5dc-55a9-47e8-932c-bd80afa37ad5,pro,US,8,Works well enough,API docs
68487477-65d,2025-06-01T14:45:18Z,87ded5dc-55a9-47e8-932c-bd80afa37ad5,pro,US,8,Decent price,Bulk actions
529f6395-d71,2024-03-01T23:27:40Z,559ddc05-254e-400a-ba1e-abede16e93f2,pro,KE,0,Too expensive for what it offers,Better reporting
b44f6997-bbf,2024-06-01T07:54:22Z,559ddc05-254e-400a-ba1e-abede16e93f2,pro,KE,7,Decent price,
36f69d2e-a86,2024-09-01T02:48:27Z,559ddc05-254e-400a-ba1e-abede16e93f2,pro,KE,10,Love the kanban board,API docs
52d5eaed-038,2024-12-01T03:09:28Z,559ddc05-254e-400a-ba1e-abede16e93f2,pro,KE,2,Confusing onboarding,
4bad02cf-3ed,2025-03-01T14:55:07Z,559ddc05-254e-400a-ba1e-abede16e93f2,pro,KE,8,Works well enough,API docs
5373cc75-f35,2025-06-01T11:43:08Z,559ddc05-254e-400a-ba1e-abede16e93f2,pro,KE,10,Super easy to use,Bulk actions
46249cf4-7d1,2025-06-01T17:13:09Z,47f475eb-2880-43ef-b2dd-d4f7783ad102,starter,US,9,Super easy to use,
d67f5aa5-fed,2024-09-01T00:49:41Z,0bfcfdf5-4127-4242-a393-633ff9750645,business,GH,8,Some bugs occasionally,API docs
92196da5-9b5,2024-12-01T14:50:25Z,0bfcfdf5-4127-4242-a393-633ff9750645,business,GH,9,"Clean UI, nothing bloated",Better reporting
4d129093-18e,2025-03-01T00:00:54Z,0bfcfdf5-4127-4242-a393-633ff9750645,business,GH,8,Some bugs occasionally,
66a1c27c-0aa,2025-06-01T16:33:11Z,0bfcfdf5-4127-4242-a393-633ff9750645,business,GH,9,Love the kanban board,
6859f116-136,2024-06-01T19:08:08Z,aee83b3b-6906-4aa2-96f8-8854a00c2c8a,starter,GB,9,Best tool for my team,Better reporting
9d811277-bf3,2024-09-01T17:36:23Z,aee83b3b-6906-4aa2-96f8-8854a00c2c8a,starter,GB,8,Decent price,API docs
f8d2eb27-5af,2024-12-01T21:43:04Z,aee83b3b-6906-4aa2-96f8-8854a00c2c8a,starter,GB,10,Love the kanban board,API docs
1900540b-387,2025-03-01T21:10:04Z,aee83b3b-6906-4aa2-96f8-8854a00c2c8a,starter,GB,4,Missing integrations I need,Mobile app improvements
1fc7e0ef-477,2025-06-01T04:43:35Z,aee83b3b-6906-4aa2-96f8-8854a00c2c8a,starter,GB,9,Love the kanban board,Mobile app improvements
af777b5c-a7d,2024-06-01T22:19:00Z,990178cb-bb62-4c0c-996a-159993a44ea5,business,NG,4,Confusing onboarding,More integrations
a3e5c6e3-b1f,2024-09-01T01:19:27Z,990178cb-bb62-4c0c-996a-159993a44ea5,business,NG,9,"Clean UI, nothing bloated",Mobile app improvements
3299ed30-312,2024-12-01T20:39:17Z,990178cb-bb62-4c0c-996a-159993a44ea5,business,NG,10,Saves me hours every week,
79ae1867-1a5,2025-03-01T12:25:25Z,990178cb-bb62-4c0c-996a-159993a44ea5,business,NG,1,Keeps crashing on mobile,Mobile app improvements
ce9bc0ef-bc9,2025-06-01T11:47:54Z,990178cb-bb62-4c0c-996a-159993a44ea5,business,NG,8,Good but missing a few features,More integrations
ca09c5fc-143,2024-03-01T06:27:39Z,5a1b41e5-0aba-4ce7-818f-3a7f4f8f9647,starter,GB,6,Confusing onboarding,More integrations
e5c46c3c-b66,2024-06-01T05:49:06Z,5a1b41e5-0aba-4ce7-818f-3a7f4f8f9647,starter,GB,7,Good but missing a few features,More integrations
b63bb62b-646,2024-09-01T12:23:37Z,5a1b41e5-0aba-4ce7-818f-3a7f4f8f9647,starter,GB,7,Some bugs occasionally,Bulk actions
98c48a8c-255,2024-12-01T12:36:24Z,5a1b41e5-0aba-4ce7-818f-3a7f4f8f9647,starter,GB,10,"Clean UI, nothing bloated",Bulk actions
29547c49-9e5,2025-03-01T10:21:39Z,5a1b41e5-0aba-4ce7-818f-3a7f4f8f9647,starter,GB,10,Super easy to use,Mobile app improvements
1ed881a6-b26,2025-06-01T09:19:45Z,5a1b41e5-0aba-4ce7-818f-3a7f4f8f9647,starter,GB,10,Great value,API docs
6b812ff8-20d,2025-03-01T03:47:00Z,a8230ecc-dae6-44e5-a9d6-a20fc90bfb4b,pro,ZA,10,Saves me hours every week,Better reporting
91a727eb-261,2025-06-01T14:53:43Z,a8230ecc-dae6-44e5-a9d6-a20fc90bfb4b,pro,ZA,9,Super easy to use,API docs
c77680e8-c3f,2024-03-01T08:28:33Z,046360a0-abb3-4e61-bf4f-c6b2746de1c0,pro,GB,10,Great value,Better reporting
488a110b-46c,2024-06-01T10:07:56Z,046360a0-abb3-4e61-bf4f-c6b2746de1c0,pro,GB,9,Super easy to use,Mobile app improvements
42f465e9-116,2024-09-01T22:08:59Z,046360a0-abb3-4e61-bf4f-c6b2746de1c0,pro,GB,10,"Clean UI, nothing bloated",Mobile app improvements
f57fd454-6f5,2024-12-01T12:08:01Z,046360a0-abb3-4e61-bf4f-c6b2746de1c0,pro,GB,10,Love the kanban board,More integrations
3ff0ff0c-7af,2025-03-01T13:40:01Z,046360a0-abb3-4e61-bf4f-c6b2746de1c0,pro,GB,10,Great value,
961a4e12-d45,2025-06-01T07:41:19Z,046360a0-abb3-4e61-bf4f-c6b2746de1c0,pro,GB,8,Works well enough,Mobile app improvements
3fca251a-7fb,2025-03-01T20:20:54Z,997520a7-0304-4f6c-9c7c-346be983976f,pro,CA,4,Missing integrations I need,Better reporting
72a2296a-f25,2025-06-01T03:35:58Z,997520a7-0304-4f6c-9c7c-346be983976f,pro,CA,10,Great value,
8a05044b-53f,2024-09-01T18:09:54Z,47bcccfb-f7af-42ed-9988-32b3d1836673,starter,NG,6,Too expensive for what it offers,Mobile app improvements
a1465599-3df,2024-12-01T17:41:42Z,47bcccfb-f7af-42ed-9988-32b3d1836673,starter,NG,4,Confusing onboarding,Better reporting
c78f8d04-15f,2025-03-01T20:24:50Z,47bcccfb-f7af-42ed-9988-32b3d1836673,starter,NG,6,Missing integrations I need,API docs
94f054bd-b8c,2025-06-01T20:45:00Z,47bcccfb-f7af-42ed-9988-32b3d1836673,starter,NG,10,Best tool for my team,Bulk actions
96e96708-57d,2025-03-01T01:23:09Z,3c85a474-0e44-4319-8815-02977bd28725,pro,NG,9,Best tool for my team,Better reporting
6e53c380-cdf,2025-06-01T11:31:02Z,3c85a474-0e44-4319-8815-02977bd28725,pro,NG,10,Best tool for my team,Mobile app improvements
06f5dc04-2ee,2025-03-01T23:38:54Z,0879d1f6-0ccd-40f8-b186-60506d6b376f,starter,DE,9,"Clean UI, nothing bloated",Bulk actions
9cc334af-6b0,2025-06-01T13:46:05Z,0879d1f6-0ccd-40f8-b186-60506d6b376f,starter,DE,7,Some bugs occasionally,Better reporting
